v_R_System.Name0,v_GS_NETWORK_ADAPTER_CONFIGURATION.MACAddress0,v_GS_OPERATING_SYSTEM.Caption0,v_R_System.Resource_Domain_OR_Workgr0,v_GS_NETWORK_ADAPTER_CONFIGURATION.IPAddress0,v_GS_PC_BIOS.SerialNumber0,v_GS_SYSTEM_ENCLOSURE.ChassisTypes0,v_R_System.Client_Version0,v_R_System.FQDN,v_GS_NETWORK_ADAPTER_CONFIGURATION.DNSHostName0,v_GS_WORKSTATION_STATUS.LastHWScan,v_GS_COMPUTER_SYSTEM.UserName0,v_R_System.ResourceID,v_GS_COMPUTER_SYSTEM_PRODUCT.UUID0,v_GS_Operating_Status
WS-IT240,21:3F:44:70:6F:31,Windows Server 2019 Standard,FABRIKAM,10.1.10.47,DELLKVCESTH,6,5.00.9040.1001,ws-it240.fabrikam.local,ws-it240,17-04-2025 09:16,CORP\charlene.lara,16705667,D4E9E304-75D1-46E5-BA1D-67532DA314B6,Operational
LT-IT113,D5:DC:24:45:C1:DD,Windows Server 2022 Std,FABRIKAM,10.1.20.126,LENOVO074652QDQOY5R5HH05R2,9,5.00.9040.1001,lt-it113.fabrikam.local,lt-it113,12-04-2025 07:14,FABRIKAM\grace.andrade,16778520,0EEBADE4-B625-49D3-ACF6-CDA8E6032C86,Operational
LT-IT183,15:FD:C8:59:50:03,Windows Server 2022 Std,CONTOSO,10.1.20.125,NIDKOVOUQ7,8,5.00.9049.1000,lt-it183.contoso.local,lt-it183,23-03-2025 08:30,CONTOSO\dawn.melton,16724841,863703CE-84F1-4D7E-9878-9DCEB83C551D,Operational
WS-IT711,91:95:51:45:5E:4F,Windows Server 2019 Standard,CONTOSO,,AY1T2IRQKX,6,5.00.9040.1001,ws-it711.contoso.local,ws-it711,24-03-2025 14:14,CONTOSO\nathaniel.smith,16739687,AE336FCA-B6AB-4092-A2E4-334BEFE7AB33,Operational
LT-IT288,94:90:27:F6:36:D3,Win Srv 2022 Standard,CONTOSO,10.1.20.124,T1966XGNPH,8,5.00.9049.1000,lt-it288.contoso.local,lt-it288,03-04-2025 08:36,CONTOSO\barbara.hughes,16724897,FCA9DB2D-8FC0-417D-BBFB-44342A958747,Operational
WS-IT361,F1:86:57:A2:EA:5B,Win Srv 2022 Standard,CORP,10.1.10.49,R8LN9A6FVJ,7,5.00.9049.1000,ws-it361.corp.local,ws-it361,13-04-2025 15:33,FABRIKAM\brianna.moore,16717555,377B9AB2-58C9-49C2-839B-7C2A344336CD,Operational
LT-IT151,0C:8A:25:70:EE:59,Windows Server 2019 Standard,CONTOSO,10.1.20.123,06SHZCXKOY,10,5.00.9040.1001,lt-it151.contoso.local,lt-it151,01-04-2025 09:17,,16778090,F749A88C-1486-4F68-8022-1BE3F125274B,Operational
TB-IT11,C0:8D:3B:36:1D:A9,Windows Server 2019 Standard,CORP,10.1.30.32,44597396717,11,5.00.9049.1000,,tb-it11,30-03-2025 14:28,,16771184,141CA89E-3EDF-4C09-9C9A-F565B64A3CBC,Operational
WS-IT706,4C:34:CC:A3:EE:A4,Windows Server 2019 Standard,CONTOSO,10.1.10.46,DELLYLV08JH,4,,ws-it706.contoso.local,ws-it706,30-03-2025 11:45,FABRIKAM\brandon.smith,16732038,651EC708-4037-4161-B2F7-A74551B7EDD3,Operational
LT-IT269,8C:40:6F:B9:59:B5,Windows Server 2019 Standard,CORP,,KSCV6C8IOU,14,5.00.9049.1000,lt-it269.corp.local,lt-it269,01-04-2025 11:54,FABRIKAM\nancy.lane,16763656,94A3E006-BBCE-4A81-81DD-71D7A1C05447,Operational
WS-IT346,8C:E4:0C:CF:62:1B,Windows Server 2022 Std,CONTOSO,10.1.10.45,5SD03IF5JU,7,5.00.9049.1000,ws-it346.contoso.local,,01-04-2025 10:10,FABRIKAM\adam.hughes,16766845,6EE76A3C-AC6F-4993-8842-DEFABB716F9C,Operational
LT-IT047,20:C4:A3:FA:F3:81,Windows Server 2019 Standard,WORKGROUP,10.1.20.121,DELLWS75CYB,8,5.00.9049.1000,LT-IT047,lt-it047,03-04-2025 17:06,CORP\courtney.odonnell,16776687,99714ADE-9E9F-4B88-B052-4C32CB6CBC38,Operational
WS-IT198,21:59:04:82:35:E4,Windows Server 2019 Standard,CONTOSO,10.1.10.43,F771PZ39XX,4,5.00.9049.1000,ws-it198.contoso.local,ws-it198,08-04-2025 10:03,FABRIKAM\todd.carpenter,16711764,3AC51394-85C2-405B-B886-3BC2621270F3,Operational
LT-IT316,04:02:5C:1F:AD:26,Windows Server 2022 Std,CONTOSO,10.1.20.120,DJAM6RTQ2R,14,5.00.9049.1000,lt-it316.contoso.local,lt-it316,03-04-2025 16:39,CORP\manuel.frey,16743851,B1B5CDEB-5BCA-4633-86F3-EABC888F6834,Operational
WS-IT601,7D:47:4B:AD:9C:93,Win Srv 2022 Standard,CONTOSO,10.1.10.41,LI19MKNVYSDLW7PNXSPZ,,5.00.9049.1000,ws-it601.contoso.local,ws-it601,10-04-2025 19:21,CORP\brandi.bean,16777724,E7960659-95B9-49F1-AFC0-5FCD4C6F4001,Operational
WS-IT159,4D:7C:A9:97:6F:B5,Win Srv 2022 Standard,FABRIKAM,10.1.10.40,4UWB1HWOMS,3,5.00.9040.1001,ws-it159.fabrikam.local,ws-it159,24-03-2025 11:06,CORP\mark.williamson,16777591,16A08C67-DD8B-4DB5-8264-6D74A6455227,Operational
WS-IT272,01:72:A6:9F:05:3A,Win Srv 2022 Standard,CONTOSO,10.1.10.37,0MBD3NAAKSTA4OL66QTW,15,5.00.9049.1000,ws-it272.contoso.local,ws-it272,08-04-2025 13:59,CONTOSO\caroline.green,16708907,A2313B8C-2D07-49D8-B13D-8373BB172259,Operational
WS-IT071,C5:22:E6:C9:90:C2,Windows Server 2019 Standard,FABRIKAM,10.1.10.38,QRX7JXPO2C,6,5.00.9049.1000,ws-it071.fabrikam.local,ws-it071,24-03-2025 18:27,CONTOSO\taylor.kelly,16791064,,Operational
LT-IT350,,Win Srv 2022 Standard,FABRIKAM,10.1.20.117,0ZBS23L9NK,8,5.00.9049.1000,lt-it350.fabrikam.local,lt-it350,16-04-2025 12:24,CORP\meagan.castro,16705867,B8491FC4-E638-4F97-981A-5544FFD47FD2,Operational
WS-IT038,E1:DF:61:66:F3:62,Win Srv 2022 Standard,CORP,,DELLH49MC9V,15,5.00.9049.1000,ws-it038.corp.local,ws-it038,22-04-2025 10:51,FABRIKAM\sara.powers,16739292,9E448A30-B481-431C-BD8C-4B5FBBF10127,Operational
SRV-SQL52,1C:23:B0:E8:49:FA,Windows Server 2019 Standard,,10.1.2.11,DELLUMPXI14,19,5.00.9040.1001,srv-sql52.fabrikam.local,srv-sql52,26-03-2025 12:51,,16767100,,Operational
WS-IT614,7D:73:03:0C:EC:36,Windows Server 2022 Std,FABRIKAM,10.1.10.36,BZ2M3NPUA87SS2CA7YC2,7,5.00.9049.1000,ws-it614.fabrikam.local,ws-it614,07-04-2025 18:34,CONTOSO\kevin.ross,16761865,6D791C03-183F-4DA7-98FD-305944EC8041,Operational
LT-IT053,28:96:B1:F3:E0:C3,Win Srv 2022 Standard,CONTOSO,10.1.20.118,HPMIMKLSM6LQ,10,5.00.9040.1001,lt-it053.contoso.local,lt-it053,01-04-2025 09:15,CORP\kaitlyn.arroyo,16760529,F05D1B5D-42B6-4545-985F-5D8CFA18A7C2,Operational
LT-IT330,,Win Srv 2022 Standard,,10.1.20.119,HP5T98M76SGE,8,5.00.9049.1000,lt-it330.contoso.local,lt-it330,02-04-2025 11:39,CORP\justin.foster,16789753,D4DC6D41-6BF6-4B51-BA54-5284F673A9C2,Operational
LT-IT294,99:59:02:89:3D:0B,Windows Server 2019 Standard,FABRIKAM,10.1.20.116,LENOVO20AJ8F2Y8LMDFS1U3Y05,8,5.00.9049.1000,lt-it294.fabrikam.local,lt-it294,,CONTOSO\michael.greene,16756074,,Operational
WS-IT388,80:CB:B0:0B:91:65,Windows Server 2019 Standard,FABRIKAM,10.1.10.31,DELLTDHL88D,5,5.00.9049.1000,ws-it388.fabrikam.local,ws-it388,07-04-2025 10:44,FABRIKAM\jennifer.johnson,16756333,394FEC57-9931-4AE9-82BF-4855659E8D94,Operational
WS-IT559,61:96:37:9F:FC:9C,Windows Server 2022 Std,,10.1.10.30,1FZNVYRLAOKJ4UJFZPXV,7,5.00.9049.1000,WS-IT559,ws-it559,22-04-2025 07:37,CORP\angela.morrison,16781890,3DACAC92-7BDE-4A1E-9BCE-5F072A2FD2B6,Operational
WS-IT655,20:5F:16:6B:89:19,Windows Server 2022 Std,CONTOSO,10.1.10.27,HPYLDL54QHKF,6,,ws-it655.contoso.local,ws-it655,23-03-2025 17:49,CONTOSO\william.williams,16754614,DA2A849F-A9F1-407C-ACF9-FA56D011F613,Operational
LT-IT112,09:03:60:5A:CB:C3,Windows Server 2019 Standard,FABRIKAM,10.1.20.115,HP3J4RP2GLBF,10,5.00.9049.1000,lt-it112.fabrikam.local,lt-it112,23-03-2025 08:49,,16794275,A47B4A21-8822-4493-B13C-30E68F302558,Operational
LT-IT331,C5:5E:F8:5C:12:E6,Win Srv 2022 Standard,CONTOSO,10.1.20.114,HPPG1FFLLKSY,10,5.00.9049.1000,,lt-it331,30-03-2025 07:24,CORP\cody.atkins,16706402,EAF2567A-1DCE-4212-B007-14701145DC8D,Operational
WS-IT297,A4:1E:BC:3A:F9:51,Windows Server 2019 Standard,,10.1.10.28,LENOVO1ML9X672295U59PCPWNJ,7,5.00.9049.1000,ws-it297.corp.local,ws-it297,25-03-2025 19:05,FABRIKAM\maxwell.johnson,16701178,592E1FC3-3A49-4F07-B82D-186EC137DE37,Operational
WS-IT668,A8:84:C6:95:F7:74,Windows Server 2019 Standard,FABRIKAM,10.1.10.29,HPNJL3X2PZ4P,6,5.00.9049.1000,,ws-it668,14-04-2025 08:13,CORP\brandy.wall,16703547,BA895773-67C1-4E4E-B672-A1DB5F979B2F,Operational
WS-IT537,59:5D:DF:AE:7A:8E,Windows Server 2019 Standard,CORP,10.1.10.26,VE24I9RLBFUDKTD4BSQU,7,5.00.9049.1000,ws-it537.corp.local,ws-it537,25-03-2025 19:39,CORP\shawn.blackwell,16723386,A7910FEE-6645-45AC-90E9-5813BECECB05,Operational
WS-IT116,91:14:08:7C:3A:20,Win Srv 2022 Standard,WORKGROUP,10.1.10.25,DELL04GFVFZ,3,5.00.9049.1000,WS-IT116,ws-it116,30-03-2025 13:15,,16724179,F92D5F56-4DF5-4955-A059-90894D5D2DF2,Operational
WS-IT398,E9:E7:3C:A0:19:E5,Windows Server 2019 Standard,FABRIKAM,10.1.10.24,LENOVO4KNUO62BD8V7LLT4J82M,3,5.00.9049.1000,ws-it398.fabrikam.local,ws-it398,01-04-2025 15:40,FABRIKAM\jose.matthews,16792258,76ACC1C9-B9D1-4A08-83BE-A5394DC96972,Operational
LT-IT012,CC:6D:F3:B0:7A:2E,Windows Server 2019 Standard,CORP,10.1.20.113,HPPIRWH3ODQ7,9,5.00.9040.1001,lt-it012.corp.local,lt-it012,21-04-2025 19:31,,16756996,71CA9DFE-1615-473E-93C4-54AB4788C1B2,Operational
WS-IT455,19:0A:A6:75:0C:2A,Windows Server 2019 Standard,CONTOSO,10.1.10.23,DELLUK48HTB,3,5.00.9049.1000,ws-it455.contoso.local,ws-it455,30-03-2025 14:21,FABRIKAM\alicia.holloway,,91E0B622-19D4-4231-B235-A0EAC3D3EA2E,Operational
WS-IT694,BC:03:B3:79:00:C0,Windows Server 2019 Standard,CORP,10.1.10.22,DELLGYLE5LQ,5,5.00.9049.1000,ws-it694.corp.local,ws-it694,07-04-2025 10:00,CORP\brittney.jimenez,16700281,,Operational
LT-IT181,31:91:9B:54:1B:43,Windows Server 2022 Std,,10.1.20.112,HPOA35AEBLXEOPYNW9A3,8,5.00.9049.1000,lt-it181.fabrikam.local,lt-it181,28-03-2025 17:23,CORP\patricia.gonzales,16780233,6583FF4F-7CFC-4C68-9676-535FB9CE0244,Operational
LT-IT067,18:87:4B:C3:A6:E0,Windows Server 2019 Standard,CORP,10.1.20.111,DELL6T96NGU,9,5.00.9049.1000,,lt-it067,28-03-2025 14:26,FABRIKAM\craig.cordova,16784309,E1F2C589-91CF-4547-980A-4FA571305CF9,Operational
WS-IT139,59:F0:0E:77:EA:57,Win Srv 2022 Standard,CORP,10.1.10.21,HP7IS2HW1RHV,7,5.00.9049.1000,ws-it139.corp.local,ws-it139,08-04-2025 09:15,CONTOSO\troy.davis,16779718,A19E4502-45E5-4097-8BE1-BF39AF6FD2A7,Operational
LT-IT198,05:A5:07:48:57:61,Windows Server 2022 Std,CONTOSO,10.1.20.110,LENOVOZQDY58X2839L0KGP6C0O,10,5.00.9049.1000,lt-it198.contoso.local,lt-it198,04-04-2025 10:10,FABRIKAM\linda.ingram,16713348,,Operational
WS-IT405,,Windows Server 2019 Standard,WORKGROUP,10.1.10.20,9DWG3TQWDC3VRKE38Q3Z,7,5.00.9049.1000,WS-IT405,ws-it405,28-03-2025 09:58,FABRIKAM\teresa.hammond,16716671,93EE56A6-9509-465C-97F7-BE00C16EFDB2,Operational
WS-IT329,,Win Srv 2022 Standard,CORP,10.1.10.17,LENOVOOGZRZ3CJ35S6KEMJ36VF,3,5.00.9049.1000,ws-it329.corp.local,ws-it329,02-04-2025 14:00,FABRIKAM\patrick.anderson,16725969,533A5EF9-34BC-4534-B9FF-3D0F3516BF04,Operational
WS-IT037,,Windows Server 2019 Standard,CONTOSO,10.1.10.19,LENOVOGXWDY90CE10R42N33ST6,5,5.00.9049.1000,ws-it037.contoso.local,ws-it037,25-03-2025 08:07,CONTOSO\samantha.ware,16724329,B2DBC5C3-E4A9-4510-BD10-E54893B1F452,Operational
WS-IT505,00:6E:8E:8A:6A:88,Windows Server 2019 Standard,CONTOSO,10.1.10.16,DELLK9WKY6R,4,5.00.9049.1000,ws-it505.contoso.local,ws-it505,05-04-2025 18:26,FABRIKAM\dorothy.mooney,,C051B1BB-BCEE-45FA-87FC-DD0D513D5A6B,Operational
WS-IT048,60:11:8B:8A:57:B5,Windows Server 2022 Std,CORP,10.1.10.15,HP5SF03YFN27,3,5.00.9040.1001,,ws-it048,10-04-2025 14:18,CONTOSO\heidi.rodriguez,16787209,31D20AA4-4E17-431B-B051-743670B8991D,Operational
WS-IT376,11:9A:C4:A5:D0:CD,Windows Server 2022 Std,FABRIKAM,10.1.10.13,65O17KDH2F4WKWF6VBVX,7,5.00.9049.1000,ws-it376.fabrikam.local,ws-it376,21-04-2025 07:51,CORP\christopher.martinez,16798277,A5C9F1DC-8CA4-4547-8ED7-F3FF1E819144,Operational
LT-IT102,44:7D:6E:3D:FA:70,Win Srv 2022 Standard,FABRIKAM,10.1.20.107,LENOVOOJDQFR4ETQSUI59GRT25,9,5.00.9049.1000,lt-it102.fabrikam.local,lt-it102,16-04-2025 19:18,FABRIKAM\nicole.warren,16706082,44D820DA-FFA7-49A4-A679-6993A43BD3B1,Operational
SRV-SQL11,C5:B7:89:0F:B5:C7,Windows Server 2022 Standard,CORP,10.1.2.10,DELL4O0LQKH,20,5.00.9049.1000,srv-sql11.corp.local,srv-sql11,21-04-2025 14:00,SYSTEM,16701739,38004C2D-65A8-4CF7-9A0A-9EE4D3D40F5F,Operational
WS-IT154,29:F5:3D:11:CA:64,Windows Server 2022 Std,CONTOSO,10.1.10.12,71T0BBWUKCQIWKH4PS5H,5,5.00.9049.1000,ws-it154.contoso.local,ws-it154,13-04-2025 09:23,CORP\douglas.davis,16741385,4103180E-D86D-4567-8226-6E6D137A6B89,Operational
WS-IT663,7D:FE:D6:D4:23:C3,Windows Server 2019 Standard,FABRIKAM,10.1.10.11,LENOVO5BVEVPKKJ11STT88K94H,3,5.00.9040.1001,ws-it663.fabrikam.local,ws-it663,07-04-2025 15:58,,16787725,5ADE7F0A-6580-47C8-8A5C-1152559E4DEA,Operational
WS-IT073,98:E8:08:C2:9D:4D,Windows Server 2019 Standard,FABRIKAM,10.1.10.10,HPDFZENZYTU9,17,5.00.9049.1000,ws-it073.fabrikam.local,ws-it073,01-04-2025 07:47,CONTOSO\steven.clements,16765417,178A8265-E0F5-469F-A5DE-877093394C82,Operational
WS-IT596,54:C1:C2:1E:E0:87,Windows Server 2022 Std,CORP,10.1.10.10,HPENX9IBUAKT,5,5.00.9049.1000,ws-it596.corp.local,ws-it596,06-04-2025 18:44,CONTOSO\lisa.chapman,16788818,C274B48E-73CD-4334-A5C0-CCABCF151106,Operational
,7C:96:40:E9:9B:87,Windows Server 2019 Standard,WORKGROUP,10.1.10.11,DELLD0IDKWW,4,5.00.9049.1000,WS-IT640,ws-it640,,CONTOSO\donald.gray,16706290,FB34C270-9B0E-48EA-9ED0-2BA0C4891813,Operational
LT-IT122,,Windows Server 2019 Standard,CONTOSO,10.1.20.108,HP8ZWFX619K2,14,5.00.9049.1000,lt-it122.contoso.local,lt-it122,26-03-2025 18:15,FABRIKAM\edward.parker,16777945,C3AEC1EE-976F-46A2-BE8C-24BB482F79C2,Operational
LT-IT255,75:7B:CD:29:9A:24,Windows Server 2019 Standard,CORP,10.1.20.106,LENOVOTQ80914DW9FLK0YWA37C,9,5.00.9049.1000,,lt-it255,09-04-2025 07:53,CONTOSO\carol.wright,16798099,858FD729-79F9-46E6-8349-C263DBA5F007,Operational
LT-IT020,0D:FA:D4:C8:85:C9,Windows Server 2019 Standard,CORP,10.1.20.105,DELLDU2BD0S,9,5.00.9049.1000,lt-it020.corp.local,lt-it020,25-03-2025 18:17,FABRIKAM\erik.mueller,16733655,11249DCF-8654-405E-A8C1-57ECD126AB85,Operational
WS-IT207,D8:F6:06:BA:A4:62,Windows Server 2019 Standard,CONTOSO,10.1.10.12,6H6JV0U9AVWIF3EW6JWB,15,5.00.9040.1001,ws-it207.contoso.local,ws-it207,26-03-2025 11:15,,16720706,597C3FF9-6E8A-4EA5-B16E-D6AC47C86CDA,Operational
LT-IT285,29:29:3C:77:81:E2,Windows Server 2019 Standard,CORP,10.1.20.104,DELL9U3J3C8,8,5.00.9049.1000,lt-it285.corp.local,lt-it285,03-04-2025 07:20,CONTOSO\courtney.mclaughlin,16727309,2F49E421-E90F-453B-B0AB-FDB36B49AB43,Operational
WS-IT345,00:CD:B8:04:6F:67,Windows Server 2019 Standard,CORP,10.1.10.13,HP2BKHZGNX2G,15,,ws-it345.corp.local,ws-it345,07-04-2025 15:12,CONTOSO\morgan.jones,16768452,095E7E5D-E991-4C5C-B1B6-F2CABA139502,Operational
WS-IT171,E0:37:90:F8:4B:C5,Windows Server 2019 Standard,FABRIKAM,10.1.11.10,DELL698KNOU,15,5.00.9049.1000,ws-it171.fabrikam.local,ws-it171,,CONTOSO\leslie.vasquez,16750895,88289BED-E2AA-4C36-A402-F86ECEF351AD,Operational
WS-IT688,E1:12:A3:D7:DA:E5,Windows Server 2019 Standard,CORP,10.1.10.14,HPNJURTQYFWW,3,5.00.9049.1000,ws-it688.corp.local,ws-it688,09-04-2025 14:08,FABRIKAM\samuel.schneider,16702833,26271C04-9C8B-4E09-ACE0-B5ACEB06B656,Operational
WS-IT358,A8:BE:22:5B:1A:1D,Windows Server 2019 Standard,CORP,10.1.11.11,HPSY28NZRP99,5,5.00.9049.1000,ws-it358.corp.local,ws-it358,26-03-2025 19:32,CORP\douglas.gonzales,16796506,665DF4CB-AB31-4868-BEA6-5F79509F060A,Operational
LT-IT310,E9:E2:55:54:0B:E9,Windows Server 2022 Std,CONTOSO,10.1.20.103,HPNQZFWFTC6R,9,5.00.9049.1000,lt-it310.contoso.local,lt-it310,22-04-2025 14:58,FABRIKAM\matthew.allison,16719557,0E4956A5-B453-4F9D-AC3F-90776552818C,Operational
,14:AE:98:FE:77:2E,Windows Server 2019 Standard,CORP,10.1.20.101,DELL5ZQBK98,9,5.00.9049.1000,lt-it034.corp.local,lt-it034,21-04-2025 17:48,FABRIKAM\melissa.bentley,16715486,86348887-2A18-43BB-B78E-B6C24BCB9D40,Operational
WS-IT635,6C:87:19:B2:8F:92,Windows Server 2022 Std,CORP,10.1.10.15,LENOVOBQHDYREJ61SZJJDN3TKK,3,5.00.9040.1001,ws-it635.corp.local,ws-it635,06-04-2025 07:24,CONTOSO\kimberly.marquez,16705730,8471A657-12EE-49B4-89A4-D735877C14A6,Operational
LT-IT237,F1:7B:25:67:4C:94,Windows Server 2022 Std,CONTOSO,,HPG4IP60KEY0,10,5.00.9049.1000,lt-it237.contoso.local,lt-it237,17-04-2025 08:04,CONTOSO\austin.scott,16725538,80B337A1-BB26-4941-AB88-BFE8A4EFEA93,Operational
WS-IT265,7D:F5:12:AB:16:8F,Windows Server 2019 Standard,CONTOSO,10.1.10.16,LENOVOYS24SI7WC56JH24JQ7TK,3,5.00.9049.1000,ws-it265.contoso.local,ws-it265,20-04-2025 15:06,CORP\ryan.johnson,16715529,01E1D469-7BF2-4EB1-BBE8-D0CE85A0F226,Operational
WS-IT676,E0:06:DF:EB:A7:FC,Win Srv 2022 Standard,CORP,10.1.10.19,JMIRG4KVDS4746P4FQXQ,4,5.00.9049.1000,ws-it676.corp.local,ws-it676,31-03-2025 19:46,FABRIKAM\john.marquez,16772182,7162359B-471B-4E93-9D39-28A46166CADE,Operational
WS-IT146,B0:C9:D1:FB:68:21,Windows Server 2019 Standard,FABRIKAM,,HPOBI91A37UZ,5,5.00.9049.1000,ws-it146.fabrikam.local,ws-it146,03-04-2025 15:48,CONTOSO\kimberly.freeman,16751078,,Operational
LT-IT207,FD:ED:B8:50:44:51,Windows Server 2022 Std,CORP,10.1.20.77,DELLCUQZ1FQ,9,5.00.9049.1000,lt-it207.corp.local,lt-it207,09-04-2025 08:07,FABRIKAM\joe.burch,16713416,E052BB58-F200-4E00-AD85-A0F968427D7C,Operational
WS-IT468,45:56:11:0F:19:A1,Windows Server 2019 Standard,CORP,10.1.11.13,LENOVOUWPMO6OC3RYT62K3GMLN,6,5.00.9049.1000,ws-it468.corp.local,ws-it468,23-03-2025 17:49,FABRIKAM\barbara.johnson,16711031,18F0AFC1-821B-4E1A-B3BA-CFB17AEF4598,Operational
WS-IT083,D1:B0:C3:1E:2B:8D,Windows Server 2019 Standard,CORP,10.1.11.14,875RL4C7WQ7P15OE4K2O,4,5.00.9049.1000,ws-it083.corp.local,ws-it083,23-03-2025 08:20,,16716687,F6C91413-F39C-4598-A222-1605B78E17E1,Operational
WS-IT175,D8:6F:0B:75:F9:B1,Windows Server 2022 Std,CORP,10.1.11.15,DELL8E0OHDO,4,5.00.9049.1000,ws-it175.corp.local,ws-it175,29-03-2025 07:15,CONTOSO\alan.johnson,16711483,A67CB7B0-0567-4345-8B03-BF5566E5B556,Operational
WS-IT527,9D:65:A5:25:85:B6,Windows Server 2022 Std,,10.1.10.18,T3WJPDYH2RQ9K6IHBT5O,5,5.00.9049.1000,ws-it527.contoso.local,ws-it527,,CONTOSO\valerie.moody,16761430,679F3BE0-7689-491F-99BE-84F594552E55,Operational
WS-IT488,24:FE:4F:22:DA:9A,Windows Server 2019 Standard,FABRIKAM,10.1.10.17,DELL4C4UJFK,7,5.00.9049.1000,ws-it488.fabrikam.local,ws-it488,15-04-2025 13:08,,16782034,DA634E88-553D-4CB6-8392-7C4C338DEC03,Operational
,0D:FB:51:9F:1F:01,Windows Server 2019 Standard,FABRIKAM,,DELLCJL34XP,14,5.00.9049.1000,lt-it282.fabrikam.local,lt-it282,03-04-2025 15:30,CORP\melissa.garcia,16775407,CBB5F6E6-F580-4B0A-8731-1360EC976FF0,Operational
WS-IT506,8D:2E:91:6B:6E:F9,Win Srv 2022 Standard,CORP,10.1.11.16,HCC32A5HZ5XFTSZNV2GR,17,5.00.9049.1000,ws-it506.corp.local,ws-it506,09-04-2025 19:07,FABRIKAM\jose.garcia,16717131,F9343B10-2277-4E9B-B37B-9534F7971487,Operational
LT-IT015,,Windows Server 2019 Standard,CORP,10.1.20.79,DELL4BKNNWC,9,5.00.9049.1000,lt-it015.corp.local,lt-it015,12-04-2025 11:17,CONTOSO\james.barry,16782587,D7A60474-3822-40C1-8A2D-3593B7D001F8,Operational
WS-IT120,11:86:29:9A:E5:3F,Win Srv 2022 Standard,,10.1.11.19,DELLT6SWGHQ,4,5.00.9049.1000,ws-it120.contoso.local,ws-it120,18-04-2025 18:57,CONTOSO\andrea.mooney,,A5D31981-E134-48A0-8F1E-1CC439395602,Operational
LT-IT080,,Windows Server 2022 Std,FABRIKAM,10.1.20.76,HPE27CHCGYNT,9,5.00.9049.1000,lt-it080.fabrikam.local,lt-it080,,CORP\jennifer.williams,16792948,7BA9E6B1-308F-4DD3-A317-503781A71CCF,Operational
LT-IT335,C8:47:49:C4:BE:BD,Windows Server 2019 Standard,FABRIKAM,10.1.20.75,TLI7UYMMUEOS2BUHEEAH,8,5.00.9049.1000,lt-it335.fabrikam.local,lt-it335,12-04-2025 12:46,FABRIKAM\vicki.mitchell,16783531,7D9E0479-C65D-4720-BA42-70A3450DB519,Operational
LT-IT359,A8:AA:EF:69:24:CA,Win Srv 2022 Standard,CORP,10.1.20.74,BRPOW19SQ7XVID3DGTQG,8,5.00.9049.1000,lt-it359.corp.local,lt-it359,26-03-2025 08:04,CORP\gary.montoya,16786425,A1B44B4F-2096-47AC-BFF0-78DE1CA2D677,Operational
LT-IT249,28:04:9C:33:FC:71,Windows Server 2019 Standard,FABRIKAM,10.1.20.73,DELLPICY8AC,8,5.00.9049.1000,lt-it249.fabrikam.local,lt-it249,02-04-2025 13:00,CONTOSO\jessica.gallagher,16793153,CC86C945-3E19-414C-B07B-90E70902F23F,Operational
WS-IT039,E0:43:33:22:41:3A,Windows Server 2022 Std,CONTOSO,10.1.11.18,HP5OJKFJ0ZK4,4,5.00.9049.1000,ws-it039.contoso.local,ws-it039,26-03-2025 10:10,CORP\shane.mason,16723134,DCB4AEB2-2ACF-4014-AD3B-36A40768B9CF,Operational
LT-IT093,E0:BB:96:D8:54:03,Windows Server 2019 Standard,FABRIKAM,10.1.20.72,HPXUPO8HTZR7,10,5.00.9049.1000,lt-it093.fabrikam.local,lt-it093,26-03-2025 12:45,CORP\ashley.carlson,16756663,D1C64447-E649-451C-AB57-98C1DF1BDCB8,Operational
WS-IT193,,Windows Server 2022 Std,CORP,10.1.10.20,HPMJEDCP5RJM,,5.00.9049.1000,ws-it193.corp.local,ws-it193,27-03-2025 09:22,CORP\scott.harrison,16785585,F75AF6F8-004D-4E9E-B87A-0EA13326D033,Operational
WS-IT013,C4:C4:85:99:CF:37,Windows Server 2022 Std,CORP,10.1.10.21,HPVNU5MS2B8I,17,5.00.9040.1001,ws-it013.corp.local,ws-it013,29-03-2025 14:46,CONTOSO\robert.knox,16766254,1461E36A-417A-408E-9D8A-73BE01600DCF,Operational
SRV-SQL26,81:41:1E:8B:E2:B3,Windows Server 2022 Standard,CONTOSO,10.1.1.37,HP2F8RM8E8KC,18,5.00.9049.1000,srv-sql26.contoso.local,srv-sql26,21-04-2025 18:02,SYSTEM,16750598,44BE16C6-6A3B-4152-AC54-D28787AEB826,Operational
LT-IT343,D0:DB:39:FB:DD:1E,Windows Server 2019 Standard,CONTOSO,10.1.20.71,HPQP5EEREV6U,9,5.00.9049.1000,lt-it343.contoso.local,lt-it343,08-04-2025 11:36,FABRIKAM\jessica.klein,16712025,01220590-1AC4-4FE5-B0A9-2A0C358A5AFA,Operational
LT-IT291,91:71:53:85:E7:C2,Windows Server 2019 Standard,CONTOSO,10.1.20.70,DELLHEMKZYU,9,5.00.9040.1001,lt-it291.contoso.local,lt-it291,24-03-2025 18:02,CONTOSO\sarah.beltran,16756988,6F5DBDDD-0070-4396-B675-5C7DE567C74A,Operational
