v_R_System.Name0,v_GS_NETWORK_ADAPTER_CONFIGURATION.MACAddress0,v_GS_OPERATING_SYSTEM.Caption0,v_R_System.Resource_Domain_OR_Workgr0,v_GS_NETWORK_ADAPTER_CONFIGURATION.IPAddress0,v_GS_PC_BIOS.SerialNumber0,v_GS_SYSTEM_ENCLOSURE.ChassisTypes0,v_R_System.Client_Version0,v_R_System.FQDN,v_GS_NETWORK_ADAPTER_CONFIGURATION.DNSHostName0,v_GS_WORKSTATION_STATUS.LastHWScan,v_GS_COMPUTER_SYSTEM.UserName0,v_R_System.ResourceID,v_GS_COMPUTER_SYSTEM_PRODUCT.UUID0,v_GS_Operating_Status
LT-IT160,3D:72:FE:8C:C4:AF,Windows 11 Pro,FABRIKAM,10.1.20.1G6,8XC64PURK9,8,5.00.9040.1001,lt-it160.fabrikam.local,lt-it160,03-04-2025 13:48,,16756370,FF374032-F589-47AD-8148-BF3E434B8071,Operational
WS-IT068,80:55:37:8E:22:EA,Windows 10 Pro,FABRIKAM,10.1.10.151,V6FM1QO1UQ,3,5.00.9049.1000,ws-it068.fabrikam.local,ws-it068,08-04-2025 13:20,CONTOSO\travis.hernandez,16711599,4DDE299A-4D65-47A5-A394-DBC9E309BDAA,Operational
WS-IT304,5C:0F:50:88:22:98,Windows 10 Enterprise,FABRIKAM,10.1.10.150,L7I8UCG0DGHICGV3UA1G,3,5.00.9049.1000,ws-it304.fabrikam.local,ws-it304,16-04-2025 13:25,CONTOSO\jeremy.martin,16744749,85637752-8E2D-431D-88A3-304B6736C001,Operational
WS-IT181,B4:22:F4:12:9E:9C,Windows 10 Enterprise,FABRIKAM,10.1.10.14K,ICUO12TSZF,3,5.00.9049.1000,ws-it181.fabrikam.local,ws-it181,17-04-2025 09:28,FABRIKAM\taylor.blake,,08B18383-635F-4D33-8ABC-433A5B50D52D,Operational
WS-IT412,41:DB:6E:89:87:EE,Windows 11 Enterprise,CORP,10.1.10.148,ACZJWXZ,5,,ws-it412.corp.local,ws-it412,18-04-2025 17:05,CORP\stanley.sanchez,16711708,7E57BF18-10AB-4D64-BDE2-CA7AD7711E1A,Operational
WS-IT054,79:21:2D:09:4C:13,Windows 11 Pro,WORKGROUP,10.1.10.14G,A04A9RU,3,5.00.9049.1000,,ws-it054,04-04-2025 19:51,CORP\tammy.bishop,16775116,FC0E9F33-D995-4A39-83BA-B1A4F02043E4,Operational
WS-IT478,F9:82:9C:1F:BD:11,Windows 11 Pro,CONTOSO,10.1.10.146,968LFMV,6,5.00.9049.1000,ws-it478.contoso.local,ws-it478,06-04-2025 10:59,CONTOSO\john.lucas,16752507,BF84D51B-E83F-408D-919B-02B3150F0680,Operational
LT-IT087,08:F0:54:12:49:F1,Windows 11 Pro,FABRIKAM,,U286PBGIYO,9,5.00.9040.1001,lt-it087.fabrikam.local,lt-it087,04-04-2025 17:56,,16704782,AD71DADD-1A8C-475F-818F-F5134A2964F0,Operational
WS-IT435,81:A0:6D:DA:32:FA,Windows 10 Enterprise,FABRIKAM,10.1.10.145,LENOVOHD5F1MBF9NXDTRQ0TJMA,15,5.00.9040.1001,,ws-it435,25-03-2025 09:13,CONTOSO\robert.bradley,16741075,B8E27238-4B3E-4531-B92C-94A92E8DD8A9,Operational
WS-IT142,38:FA:EF:CF:C4:AF,Windows 10 Pro,CONTOSO,10.1.10.144,7LPPVRG75C,17,5.00.9049.1000,ws-it142.contoso.local,ws-it142,18-04-2025 09:27,CONTOSO\luis.gardner,16798896,56AC1AD9-FA06-4FE0-8845-866F7DE5E6E2,Operational
WS-IT337,AD:8F:18:23:B4:BE,Windows 11 Enterprise,CONTOSO,10.1.10.143,NABIWPO6M1,3,5.00.9049.1000,ws-it337.contoso.local,ws-it337,28-03-2025 15:09,CORP\renee.singh,16727901,7C874034-96A0-46DA-9A82-7F4416D1BC5E,Operational
WS-IT600,CC:A1:2D:E4:64:0A,Windows 11 Pro,FABRIKAM,10.1.10.142,EZMNWPBKGJ,15,5.00.9049.1000,ws-it600.fabrikam.local,ws-it600,22-04-2025 13:41,CORP\sean.garcia,16747067,,Operational
LT-IT042,CD:F6:23:71:BB:83,Windows 10 Enterprise,CORP,10.1.20.1G4,K27MTJI4C7,8,5.00.9040.1001,lt-it042.corp.local,lt-it042,19-04-2025 17:59,CORP\renee.green,16784123,06D3A6A7-B4D7-4C6F-A52D-FAA3EC537809,Operational
WS-IT661,69:1A:76:60:2B:79,Windows 10 Pro,FABRIKAM,10.1.10.141,5SFVIN5A893WH4AF8WH4,4,5.00.9049.1000,ws-it661.fabrikam.local,ws-it661,03-04-2025 12:34,FABRIKAM\jacqueline.dean,16754479,DCED2DAD-9524-4261-BA55-A5FA4CC4A451,Operational
WS-IT354,AD:D6:BC:4C:BC:F1,Windows 10 Pro,FABRIKAM,10.1.10.140,QZ6UCU80TC,4,5.00.9049.1000,ws-it354.fabrikam.local,ws-it354,24-03-2025 08:25,CORP\michael.monroe,16723602,,Operational
WS-IT307,4D:C9:56:CB:93:10,Windows 11 Pro,CORP,,4138630HIP,4,5.00.9049.1000,ws-it307.corp.local,ws-it307,31-03-2025 08:14,FABRIKAM\alejandra.williams,16721683,DE7FEC4D-A90F-4BC6-826A-263490692DEB,Operational
LT-IT156,5D:FF:FF:33:C9:15,Windows 11 Enterprise,CORP,10.1.20.1G3,C36BH6PX64,8,5.00.9040.1001,,lt-it156,29-03-2025 11:11,FABRIKAM\scott.wilson,16737737,C776B05B-1C89-44A8-B998-048947738DB9,Operational
LT-IT322,B1:19:80:E5:E8:21,Windows 10 Enterprise,WORKGROUP,10.1.20.1G2,LENOVOF8SXMA6X9DDIUKPHG4UG,14,5.00.9049.1000,LT-IT322,lt-it322,10-04-2025 10:22,CORP\tiffany.ruiz,,869A513B-C782-4AB5-B3E6-052BB34102F7,Operational
,45:1F:F4:DD:A0:C6,Windows 11 Enterprise,CONTOSO,10.1.10.138,IIXG36M,17,5.00.9049.1000,ws-it521.contoso.local,ws-it521,03-04-2025 12:07,CORP\phillip.mcdonald,16766887,48B29A33-8666-4AC8-9E97-B0BAD7BFDCFE,Operational
WS-IT399,69:69:64:F5:E6:B7,Windows 11 Enterprise,CORP,10.1.10.13G,POHIUVLVWC,7,5.00.9049.1000,ws-it399.corp.local,ws-it399,31-03-2025 19:10,FABRIKAM\brandon.cruz,16762340,C80D41CB-8FE9-4234-B4CC-C1B56F4AD94F,Operational
WS-IT441,D1:90:2A:C9:A1:EA,Windows 10 Enterprise,,10.1.10.136,XEL3OSY,3,5.00.9049.1000,ws-it441.contoso.local,ws-it441,21-04-2025 08:07,CORP\rebecca.webb,,56346C6D-86CD-49A6-873C-48710197D560,Operational
LT-IT208,74:E1:39:D4:17:AC,Windows 10 Enterprise,CONTOSO,10.1.20.1G1,M3N4Y6I,10,5.00.9049.1000,lt-it208.contoso.local,lt-it208,05-04-2025 18:44,FABRIKAM\matthew.wilkinson,16751188,261F619B-4719-4DB7-AE78-272DC3D61D2A,Operational
,C1:9C:94:E4:90:54,,FABRIKAM,10.1.10.135,FSROZT698I,4,5.00.9040.1001,,ws-it275,14-04-2025 10:40,FABRIKAM\ryan.martinez,16744681,F32F39EB-9228-4823-BE72-FB964A27B3A0,Operational
TB-IT25,D0:95:49:A1:EA:A6,Windows 10 Pro,CONTOSO,10.1.30.40,LENOVO817I2DOL0ZJ1JNUO4ZKZ,14,5.00.9049.1000,tb-it25.contoso.local,tb-it25,27-03-2025 13:58,CORP\robert.taylor,16741410,A9B8D0F1-C53A-4967-8D1D-AC434F992059,Operational
WS-IT648,25:80:F1:7C:16:33,Windows 11 Enterprise,FABRIKAM,10.1.10.134,MUWZG2A15N,5,5.00.9049.1000,ws-it648.fabrikam.local,,29-03-2025 10:29,CORP\adam.valenzuela,16773559,,Operational
WS-IT530,84:B6:0B:BB:92:7B,Windows 11 Pro,CONTOSO,10.1.10.133,EVPEPMAR5K,17,5.00.9040.1001,ws-it530.contoso.local,ws-it530,09-04-2025 15:44,CONTOSO\cheryl.bradley,16716101,3ACD672A-AB62-4EC5-8AFB-2D430ADAF238,Operational
WS-IT544,21:1A:A8:85:A5:27,,FABRIKAM,10.1.10.132,7AJP3D0CZW9862P1KPQZ,5,5.00.9049.1000,ws-it544.fabrikam.local,ws-it544,04-04-2025 19:07,,16791514,23BD9BB0-C690-4132-94BB-9651F2A30FCB,Operational
WS-IT450,7C:7E:E1:A3:D3:E7,Windows 11 Pro,CONTOSO,10.1.10.131,B84WFHFZ129S5NTRNG21,7,5.00.9049.1000,ws-it450.contoso.local,ws-it450,26-03-2025 19:00,FABRIKAM\dorothy.ellis,,16B34214-995D-48CE-9990-20229A670A51,Operational
LT-IT313,1D:F2:91:18:1C:2B,Windows 10 Pro,CORP,10.1.20.1G0,03P04S4VUH4ZF632Z61Q,14,5.00.9049.1000,lt-it313.corp.local,lt-it313,12-04-2025 12:53,CONTOSO\ronald.pitts,16753714,1FC1972B-7C2B-4D87-AC11-9152BB0EDA35,Operational
LT-IT239,55:44:C8:73:51:A6,Windows 11 Enterprise,WORKGROUP,10.1.20.16K,OHMRBI6NHQ,10,5.00.9049.1000,LT-IT239,lt-it239,01-04-2025 13:51,CONTOSO\ashley.little,16714521,2DA29782-055D-40B9-B2E9-CC3369731FA9,Operational
LT-IT091,AD:3C:08:D2:C4:31,Windows 10 Enterprise,CONTOSO,10.1.20.168,3IER8EO,14,5.00.9049.1000,lt-it091.contoso.local,,20-04-2025 09:40,FABRIKAM\jonathan.chen,16765532,BBEEF9DA-B179-456D-A287-8BA1C8DC14EF,Operational
WS-IT070,E4:40:90:9B:10:54,Windows 10 Pro,CONTOSO,10.1.10.130,14D1MJ63L4,17,5.00.9049.1000,ws-it070.contoso.local,ws-it070,23-03-2025 08:39,CORP\stephanie.richards,16725671,34469392-9D77-4A2F-A956-93E3A37E3955,Operational
WS-IT225,E1:8A:24:D4:05:6A,Windows 11 Enterprise,CORP,10.1.10.12K,K3VUYCJF9Y,5,5.00.9040.1001,ws-it225.corp.local,ws-it225,12-04-2025 09:11,CORP\thomas.brown,16742833,C6EFFA26-84C4-4E96-88DC-EBAC56C8473C,Operational
,09:99:B2:84:32:67,Windows 11 Enterprise,FABRIKAM,10.1.10.128,4J97RF64DR,5,5.00.9049.1000,ws-it476.fabrikam.local,ws-it476,,CORP\brian.anderson,16768851,,Operational
WS-IT031,89:FB:71:6D:86:E9,Windows 11 Enterprise,CONTOSO,10.1.10.12G,QLYQGQ0,5,5.00.9049.1000,ws-it031.contoso.local,ws-it031,09-04-2025 12:51,FABRIKAM\robert.arnold,16784061,6B6D1512-CAA4-4108-A18A-C55268B78C5E,Operational
WS-IT081,4C:04:42:E1:BA:D9,Windows 11 Pro,FABRIKAM,10.1.10.126,PJ9UME5XA4,3,5.00.9049.1000,ws-it081.fabrikam.local,ws-it081,15-04-2025 13:24,CONTOSO\wesley.davis,16792853,9814FC15-CD1C-45F3-98C8-95863FCEFBE3,Operational
LT-IT337,5D:19:0B:35:4C:CF,Windows 11 Pro,,10.1.20.16G,HSCNPHGNTKA0Y1YW0H6T,8,5.00.9049.1000,lt-it337.contoso.local,lt-it337,25-03-2025 09:44,CORP\james.morrison,16726243,D67A7735-40B9-4BB8-8404-AAD24F02C119,Operational
LT-IT347,79:6A:17:E3:B9:72,Windows 10 Pro,FABRIKAM,,0UK5HSI,9,5.00.9049.1000,lt-it347.fabrikam.local,lt-it347,05-04-2025 16:23,FABRIKAM\joann.williamson,16724436,C11AEB43-3834-48F4-BB47-EB7726038951,Operational
LT-IT243,35:D5:2F:C3:EE:56,Windows 10 Enterprise,CORP,,HE84YSKV0Y,14,5.00.9049.1000,lt-it243.corp.local,lt-it243,07-04-2025 11:58,CORP\alan.allison,16750130,0785339B-62C0-4F0C-B004-0A324766D515,Operational
LT-IT354,B8:24:4D:02:1E:11,Windows 10 Pro,FABRIKAM,10.1.20.164,PYOM1HW,10,5.00.9049.1000,lt-it354.fabrikam.local,lt-it354,15-04-2025 16:01,CORP\christopher.wolfe,16773945,ECE0480A-A386-46B3-9057-1DCC2549F9A6,Operational
WS-IT445,00:52:88:78:27:60,Windows 11 Enterprise,CORP,10.1.10.125,LEW6Z7O,4,5.00.9040.1001,ws-it445.corp.local,ws-it445,16-04-2025 09:17,CORP\benjamin.carpenter,16709277,05615EF6-6273-4E43-8837-108FCE1A2E33,Operational
WS-IT121,20:0F:33:1F:7F:28,Windows 10 Enterprise,CORP,10.1.10.124,TVW6K72GNH,4,5.00.9049.1000,ws-it121.corp.local,ws-it121,25-03-2025 12:16,,16789648,8E275119-90EC-4D61-AC16-BDBF79E6052E,Operational
WS-IT667,F0:CC:93:AB:A6:C2,Windows 11 Pro,CONTOSO,10.1.10.123,KAB2KKK,17,5.00.9049.1000,,ws-it667,02-04-2025 07:07,CONTOSO\jeremy.hudson,16703685,17343B33-C1C4-45D7-A379-7C3E8611CBDF,Operational
WS-IT128,4D:6E:4D:0D:56:33,Windows 11 Enterprise,FABRIKAM,10.1.10.122,89A9PF8,17,5.00.9049.1000,ws-it128.fabrikam.local,ws-it128,17-04-2025 13:47,CONTOSO\katrina.miller,16769335,5CF29399-606C-49B7-9B65-E669A119A2AD,Operational
LT-IT157,E0:BF:63:CA:39:81,Windows 10 Pro,FABRIKAM,10.1.20.163,R0TFZ2Y,10,5.00.9040.1001,lt-it157.fabrikam.local,lt-it157,24-03-2025 15:34,FABRIKAM\amber.stevens,16719299,FBE1F080-C1DE-46B6-942D-3B32241DF304,Operational
WS-IT664,15:30:1D:9B:64:D2,Windows 11 Enterprise,CONTOSO,10.1.10.121,LENOVOF6OTC1LLAFZCIJ5T2ER4,6,5.00.9049.1000,,ws-it664,25-03-2025 12:55,,16798972,3715AD31-9674-477B-8B34-E500270F374D,Operational
WS-IT242,,Windows 11 Pro,CONTOSO,10.1.10.120,3XRGF8RC2L5R0YYS75Y1,15,5.00.9049.1000,ws-it242.contoso.local,ws-it242,09-04-2025 19:40,,16735980,D7E86AF1-0946-4326-8CE9-713B157FE114,Operational
,C1:A3:55:BD:FD:59,Windows 10 Enterprise,,10.1.20.162,1FGFQKE,9,5.00.9049.1000,lt-it132.corp.local,lt-it132,03-04-2025 15:21,CONTOSO\john.kidd,,1576672F-475B-42B9-823C-760636A6E46A,Operational
WS-IT449,40:F9:5F:C0:84:08,Windows 10 Pro,CORP,10.1.10.11K,3OG6Z9OPCPVJ3N64E97X,3,5.00.9049.1000,ws-it449.corp.local,ws-it449,05-04-2025 11:22,CONTOSO\elizabeth.schultz,16755537,5AC780A1-BA5A-4033-9A2F-5474E35ACC0B,Operational
SRV-SQL20,29:36:98:0F:F7:8A,Windows Server 2019 Standard,FABRIKAM,10.1.2.13,C3LDLQ5VLP,17,5.00.9049.1000,srv-sql20.fabrikam.local,srv-sql20,09-04-2025 16:54,,16737867,AAD73503-5DFC-4296-9C60-8508CB5337C6,Operational
WS-IT134,,Windows 11 Enterprise,CONTOSO,10.1.10.118,LENOVOPMXH7OYZKEAWJIK31XVH,15,5.00.9049.1000,ws-it134.contoso.local,ws-it134,,FABRIKAM\christina.brennan,16733257,2F12E03A-9733-4CDC-864B-554C0B684042,Operational
LT-IT133,A0:87:DE:FA:80:E0,Windows 10 Enterprise,CONTOSO,10.1.20.161,YRZXSYCIHJ,9,5.00.9049.1000,lt-it133.contoso.local,lt-it133,16-04-2025 13:30,CONTOSO\eddie.marsh,16780940,846BA76C-A841-414F-A4E2-BC720B6586E9,Operational
LT-IT355,C5:7F:F4:5F:7A:E6,Windows 11 Enterprise,CONTOSO,10.1.20.160,HNA02AJ,14,5.00.9040.1001,lt-it355.contoso.local,lt-it355,05-04-2025 11:53,CORP\steven.branch,16735064,B06DF351-B498-4543-B2AB-FD48057EE393,Operational
LT-IT336,11:EF:92:80:61:F9,Windows 11 Enterprise,CORP,10.1.20.15K,MDQF10W,9,5.00.9049.1000,lt-it336.corp.local,lt-it336,,CORP\sarah.thompson,16797684,9711BE5F-B9C3-4BF3-A46E-0432D3ADBEB5,Operational
WS-IT556,8C:F0:8D:8D:86:97,Windows 11 Pro,FABRIKAM,10.1.10.11G,0OJXMT3,3,5.00.9040.1001,ws-it556.fabrikam.local,ws-it556,21-04-2025 09:52,CONTOSO\andrew.fletcher,16719458,EAFD180C-8855-4276-8E9C-52E5CDE06D36,Operational
WS-IT098,88:55:6B:E3:D3:88,Windows 11 Enterprise,CORP,10.1.10.116,OKCZRW3,4,5.00.9049.1000,ws-it098.corp.local,ws-it098,05-04-2025 10:15,CONTOSO\brian.harper,16798610,4DF68BCB-FF16-4295-954D-96A24A81E5AC,Operational
WS-IT687,34:38:54:C6:FD:54,Windows 10 Pro,CORP,10.1.10.115,Z59IUHY74T,6,5.00.9049.1000,ws-it687.corp.local,ws-it687,26-03-2025 09:42,CONTOSO\ashley.casey,16709613,,Operational
TB-IT18,E5:03:CC:86:BF:D7,Windows 10 Enterprise,CORP,10.1.30.3K,HRA83WMD,13,5.00.9049.1000,tb-it18.corp.local,tb-it18,03-04-2025 12:15,CONTOSO\richard.knapp,16794915,852CE411-1699-4D8A-A696-22DC27D96B3C,Operational
TB-IT48,,Windows 11 Pro,CORP,10.1.30.38,W7XPV6LK,11,5.00.9049.1000,tb-it48.corp.local,tb-it48,11-04-2025 10:17,CONTOSO\julie.ayala,16793718,8646F1AE-F639-4356-8969-205A67154564,Operational
WS-IT290,69:BB:66:CD:DC:83,,FABRIKAM,10.1.10.114,GGWLYJD,5,5.00.9049.1000,ws-it290.fabrikam.local,ws-it290,23-03-2025 18:05,,16747545,,Operational
WS-IT580,E5:70:D7:8D:18:B5,Windows 10 Enterprise,CONTOSO,10.1.10.113,E3BNYCT,5,5.00.9049.1000,ws-it580.contoso.local,ws-it580,17-04-2025 17:56,FABRIKAM\lisa.lara,16781866,80F94CE2-1CFE-408C-AA4A-A5371195C90B,Operational
WS-IT551,,Windows 10 Enterprise,CORP,10.1.10.112,JNY4QHV,5,5.00.9049.1000,ws-it551.corp.local,,18-04-2025 17:17,CONTOSO\alyssa.benton,,5A39A53D-E2DE-4653-87AC-5D01239DC225,Operational
,D8:7E:5E:00:A5:66,Windows 10 Pro,FABRIKAM,10.1.10.111,P53M8H3C3F,15,5.00.9049.1000,ws-it671.fabrikam.local,ws-it671,24-03-2025 18:51,CONTOSO\seth.thomas,,01878E7D-A73C-4211-8BBB-13B2584F9FFA,Operational
WS-IT536,F9:07:14:89:A9:0B,Windows 11 Pro,CONTOSO,10.1.10.110,LENOVOPG9VOEM69E2MT6Y04EV8,6,5.00.9049.1000,ws-it536.contoso.local,ws-it536,21-04-2025 09:47,CONTOSO\tina.smith,16770852,4FA55D91-2F4E-40EA-95C8-787B6E39F39F,Operational
WS-IT384,4D:CF:83:BB:6B:23,,FABRIKAM,10.1.10.10K,LENOVOC4TUIR0F406F9WL7I6G7,15,5.00.9049.1000,ws-it384.fabrikam.local,ws-it384,17-04-2025 15:00,CONTOSO\emma.frey,16786478,9D3832C4-7491-465F-9208-81AC2C595ABC,Operational
LT-IT214,B8:68:0B:DB:4B:F7,Windows 11 Enterprise,CONTOSO,10.1.20.158,W92FXL7BFH,8,5.00.9040.1001,lt-it214.contoso.local,lt-it214,16-04-2025 16:11,,16706618,F94B4210-E020-4C37-A76F-E0BFD432A265,Operational
WS-IT371,5D:03:5D:65:99:F7,Windows 11 Enterprise,FABRIKAM,10.1.10.108,881A3T650M,7,5.00.9049.1000,ws-it371.fabrikam.local,ws-it371,16-04-2025 14:44,CORP\lucas.vega,16752634,54590A90-A2C0-42D0-AD63-7407820187B8,Operational
WS-IT057,CD:0C:88:68:D1:98,Windows 11 Pro,CONTOSO,10.1.10.10G,LENOVOX1BPRLZEW6AJ4JXPDUUZ,17,5.00.9040.1001,ws-it057.contoso.local,ws-it057,23-03-2025 12:53,FABRIKAM\randy.harris,16716530,4BD62DBF-5EE6-4134-98AE-FCB00D4D93BF,Operational
WS-IT584,05:29:91:E0:34:65,Windows 11 Enterprise,CONTOSO,10.1.10.106,CJ7BB48,6,5.00.9040.1001,ws-it584.contoso.local,ws-it584,03-04-2025 10:44,,16741114,7A9BD03D-60D3-45AE-8F5C-CFCAC1CCC66F,Operational
WS-IT230,80:00:56:AB:4E:75,Windows 11 Pro,CORP,10.1.10.105,ZD1LKW4,,5.00.9049.1000,ws-it230.corp.local,ws-it230,13-04-2025 18:41,CONTOSO\william.torres,16773951,1F687FF5-C4B0-4C37-82FE-10D6467FE383,Operational
WS-IT266,3C:3A:58:4C:A2:82,,CONTOSO,,O9ZI9ERHZG,7,5.00.9040.1001,ws-it266.contoso.local,ws-it266,25-03-2025 12:38,CONTOSO\kelly.moore,16766333,BDE14CE5-1F5C-438B-9BDE-A1C78FD085E5,Operational
TB-IT26,D1:E6:2B:7A:63:3B,Windows 11 Enterprise,CORP,10.1.30.3G,UR4YTW332DBKB0UN22W7,13,5.00.9049.1000,tb-it26.corp.local,tb-it26,,FABRIKAM\kathryn.phelps,16743225,0CE6BB4D-81F2-4EC3-B539-128E3479B67C,Operational
WS-IT703,A4:F1:00:D8:9B:E5,Windows 10 Enterprise,FABRIKAM,10.1.10.103,1PCACYH4S7,6,5.00.9049.1000,ws-it703.fabrikam.local,ws-it703,17-04-2025 08:36,FABRIKAM\brooke.cunningham,16741919,DE412712-28A5-47D6-848B-5679904F50BF,Operational
LT-IT224,59:26:1B:41:42:82,Windows 10 Enterprise,CORP,10.1.20.15G,MTAEZNLWXOW8Z199XFX4,,,lt-it224.corp.local,lt-it224,13-04-2025 08:11,CORP\donald.lynch,16754207,91E24BC2-FED6-4151-8621-5DEB03A67C7D,Operational
LT-IT026,31:80:D3:AE:D1:E4,Windows 10 Pro,FABRIKAM,10.1.20.156,FOO51LX,14,5.00.9049.1000,lt-it026.fabrikam.local,lt-it026,13-04-2025 15:52,FABRIKAM\melissa.rodgers,16755219,25DDB0D0-D3A9-44C2-B5FA-5FF81697D814,Operational
SRV-SQL57,B8:B3:B3:BD:D4:CF,Windows Server 2019 Standard,CORP,10.1.2.12,ZYZ04I6,19,5.00.9049.1000,srv-sql57.corp.local,srv-sql57,13-04-2025 09:11,SYSTEM,16707465,F7649817-6031-4A31-9064-5BF99E9BD3B1,Operational
WS-IT637,8C:84:44:C1:00:20,Windows 11 Enterprise,FABRIKAM,10.1.10.102,9DTD718TRW,5,5.00.9049.1000,ws-it637.fabrikam.local,ws-it637,19-04-2025 07:59,,16786821,464C1F9D-508A-42D2-A2F1-D53874A2BB5B,Operational
WS-IT232,7D:25:1E:07:7D:24,Windows 11 Enterprise,CONTOSO,10.1.10.101,40SJG8W,7,,ws-it232.contoso.local,ws-it232,30-03-2025 14:00,FABRIKAM\brian.rodgers,16759840,,Operational
WS-IT094,89:E6:68:F0:88:6E,Windows 10 Pro,FABRIKAM,10.1.10.100,FWC1P6KRRCHBRCM87TUJ,6,5.00.9049.1000,ws-it094.fabrikam.local,ws-it094,21-04-2025 13:35,CONTOSO\susan.stevens,16762512,3F114581-DB96-466E-8BD6-42FCF1F9BAE6,Operational
WS-IT018,25:BD:81:B8:6F:DF,Windows 11 Enterprise,FABRIKAM,10.1.10.KK,M3YNMTN,5,5.00.9049.1000,ws-it018.fabrikam.local,ws-it018,31-03-2025 12:24,CORP\jason.valdez,16760776,68F6915F-C536-4B0E-8186-736A0A864652,Operational
WS-IT259,7D:46:2F:28:7C:D9,Windows 10 Enterprise,CONTOSO,10.1.10.K8,AGJALH7,7,5.00.9049.1000,ws-it259.contoso.local,ws-it259,05-04-2025 11:31,CONTOSO\samantha.rose,16762758,4B12EBC4-EFC5-49A2-8302-65AD7608C63B,Operational
WS-IT351,B8:58:6E:A8:C6:8F,Windows 10 Enterprise,FABRIKAM,10.1.10.KG,LENOVOPD7IMJJOKVJPUPVMC7ZL,5,5.00.9049.1000,ws-it351.fabrikam.local,ws-it351,27-03-2025 10:34,FABRIKAM\michael.bailey,16790900,A07350A6-687E-400D-9CFA-7C1019CE8E4C,Operational
LT-IT043,CD:42:92:F6:20:AA,Windows 10 Pro,CONTOSO,10.1.20.155,LENOVOREUZVE22H6GU9RNJ2OAF,,5.00.9049.1000,lt-it043.contoso.local,lt-it043,04-04-2025 15:23,FABRIKAM\amber.white,16781807,886F2B6A-D4F9-4A3D-BA7C-7E38CED7A58F,Operational
WS-IT150,89:B9:C2:59:0C:55,Windows 11 Enterprise,CONTOSO,10.1.10.K6,HY9X7RJ,15,5.00.9049.1000,ws-it150.contoso.local,ws-it150,13-04-2025 11:29,CORP\kelsey.williams,16734643,406E1914-7AB3-4DF8-AE9B-7F234938BADA,Operational
WS-IT707,D1:D5:04:4A:75:6F,Windows 10 Pro,CONTOSO,10.1.10.K5,LENOVOONZE4KPVQ913L2CFHKM4,4,5.00.9049.1000,ws-it707.contoso.local,ws-it707,11-04-2025 08:02,CONTOSO\christina.lopez,,7EADA347-624C-447E-A1F9-4F083C0CF509,Operational
WS-IT122,54:75:B7:24:13:8B,Windows 10 Pro,CONTOSO,10.1.10.K4,4UKNOX6,15,5.00.9049.1000,,ws-it122,22-04-2025 19:44,FABRIKAM\rebecca.quinn,16707481,3B8D9C20-184F-42E0-B823-5801FE448818,Operational
WS-IT718,5C:9E:61:5F:57:E0,Windows 11 Pro,FABRIKAM,10.1.10.K3,8SM0JOW,4,5.00.9040.1001,ws-it718.fabrikam.local,ws-it718,24-03-2025 19:52,,,661C4042-78B8-4A1F-B151-B20B00347119,Operational
WS-IT699,68:DE:08:C3:E7:07,Windows 11 Pro,CORP,10.1.10.K2,LENOVO0P62QW9UDN0BEFY3W27M,15,5.00.9049.1000,ws-it699.corp.local,ws-it699,,CORP\whitney.martin,16700329,598C5433-8EEE-4656-B9A0-C4163E4BCCDA,Operational
WS-IT674,A5:D6:BF:CC:CB:C0,Windows 10 Pro,WORKGROUP,10.1.10.K1,LJZFVTAE059O3Q1CI3ZH,6,5.00.9049.1000,WS-IT674,,15-04-2025 14:26,CONTOSO\steven.wallace,16762644,C4654324-BE29-4E4C-BA45-87D5695DB6D3,Operational
TB-IT56,8D:5C:E1:62:18:EE,Windows 10 Pro,CORP,10.1.30.36,LMKZ1F2D,13,5.00.9049.1000,tb-it56.corp.local,tb-it56,11-04-2025 14:36,CONTOSO\christopher.cline,16762836,17BA23CD-E7E1-4706-9EBF-DD94E73F5F04,Operational
LT-IT025,9D:2B:E7:1A:3E:A3,Windows 10 Enterprise,,10.1.20.154,EC70016BYK,14,5.00.9049.1000,lt-it025.fabrikam.local,lt-it025,17-04-2025 15:22,CONTOSO\lindsay.johnson,16778753,55633AEF-0A34-4B64-B36B-8DC8E3D5C622,Operational
LT-IT002,34:28:C8:EF:BA:1C,Windows 11 Enterprise,CONTOSO,10.1.20.153,SMN8PASMWS,9,5.00.9049.1000,lt-it002.contoso.local,lt-it002,27-03-2025 11:15,CORP\benjamin.davis,16752962,,Operational
WS-IT419,54:0C:01:D5:19:7B,Windows 10 Enterprise,FABRIKAM,10.1.10.K0,CHK4P43,6,5.00.9040.1001,ws-it419.fabrikam.local,ws-it419,29-03-2025 19:47,CONTOSO\jerry.schmitt,16715200,54809435-A046-46E4-8E53-E8BCF8068E9C,Operational
WS-IT424,F5:B6:1C:C8:E4:DC,Windows 10 Pro,CORP,10.1.10.8K,LENOVOGYCGE8QGWVXCBSNDNFHK,4,5.00.9049.1000,ws-it424.corp.local,ws-it424,13-04-2025 14:21,CORP\angela.ramirez,16762851,F129E935-BDA7-4A9F-94DE-268073E000BA,Operational
LT-IT308,E1:D6:30:94:66:C3,Windows 10 Pro,CORP,10.1.20.152,NDHMYC8,10,5.00.9049.1000,lt-it308.corp.local,lt-it308,29-03-2025 16:40,CORP\laura.pope,16776209,D0739B1C-4151-46E0-BFF3-7E83592DF255,Operational
